,coef
PTPN9,0.0
SPRN,0.0
SULT2B1,0.048724443
C12orf76,0.0
GPD1L,0.004640721
FBL,0.0
SOGA3,0.0
RFX2,0.0
POLR2J2,-0.000116229465
POLR2J3,-0.0007845818
VMAC,0.0
ZC3H8,0.0
KPRP,0.0
DOHH,0.0
CAPS2,0.0
ATCAY,0.0
ZNF671,4.7168956e-05
ARNTL2,0.0
PTPN1,0.0064693103
EPHB4,-1.3641459e-05
EHMT1,0.017403837
EHMT2,-0.0044509997
ADIPOR2,0.013339318
ADIPOR1,-0.015505002
PTPN7,0.00023578426
HPRT1,-0.022988686
PTPN6,-0.021657715
MARK4,0.0
OR8H1,-0.0004449136
STOX1,0.0
MARK1,0.0
MARK2,0.0
STOX2,0.0
LAD1,0.0
NDUFA11,0.0019027491
IGBP1,-0.00015862889
CD63,0.00031935883
NDUFA12,0.0054085907
CCDC13,0.0
CD69,0.0
CD68,1.2087428e-06
PAGE3,0.0
TPD52L2,0.0
TPD52L3,0.0
TPD52L1,0.0
EFCAB11,0.0
EFCAB13,0.0
EFCAB12,0.0
EFCAB14,0.0
CELA1,0.0
SHCBP1,0.0
ISOC1,0.0
GPR52,0.0
CAPSL,0.0
KRTAP24-1,0.0
HRK,9.063444e-05
ACTR3C,0.0016979347
ACTR3B,0.0005472477
WDR13,0.0
WDR12,0.0
WDR11,0.0
FAM83H,0.0
WDR17,0.0
OR7A17,-0.00074137066
S100A6,0.0
GABPA,0.0
PSCA,0.0
MFN1,0.001023088
ZGRF1,0.0
AOX1,0.0002667454
PPP2R1B,0.0004298464
BMP15,0.0020348718
FAM204A,0.0
NR3C2,5.559285e-05
TIMM9,0.0
C1orf216,0.0
SF3B2,0.0
USP9X,0.0
ZMYND15,0.0
ZMYND12,0.0
WASL,-0.0028347
PAEP,0.0
ZMYND11,0.0
NOC4L,0.0
CACTIN,0.0
ZMYND19,0.0
ARID1B,0.0015549891
CLEC3B,0.0
KRT33B,0.001934891
KRT33A,8.9977606e-05
CLEC3A,0.0
AMBP,0.0
ZFP41,0.0
AMBN,0.0
ZFP42,0.0
AWAT2,1.0429353e-05
FAM83D,0.0
VSX2,0.0
OR4B1,1.7884364e-05
WNT2B,0.00019178841
HSPB7,0.0
HSPB2,0.01926759
HSPB3,0.0
HSPB1,-2.4088227e-05
PKN1,2.9876215e-05
PKN3,-0.00082661165
PKN2,-3.644062e-05
HSPB8,0.0
HSPB9,0.0
TPH1,0.0006578779
RHOBTB2,0.0
RHOBTB3,0.0
RHOBTB1,0.0
KRTAP25-1,0.0
MYADML2,0.0
INO80B,0.0
INO80C,0.0
DIS3L2,0.0
DYRK2,0.0
FAM43B,0.0
FAM43A,0.0
EYS,0.0
C5orf22,0.0
LPL,0.003152903
PLOD3,2.467476e-05
LMF2,0.0
KCNE2,-0.0022406206
KCNE3,0.09222963
KCNE1,0.013168091
FAM124B,0.0
KCNE4,0.0
FAM124A,0.0
TEX264,0.0
AGBL5,0.0
LDLRAD1,0.0
LDLRAD2,0.0
LDLRAD3,0.0
LDLRAD4,0.0
TICAM2,0.00026248806
PROSER1,0.0
PRAM1,0.0
PBXIP1,0.0
RFTN2,0.0
DNASE1,0.0
LIG4,0.0
CSNK1D,-8.980787e-05
CSNK1E,0.009034211
LIG1,0.0
LIG3,0.0
DEFB134,0.0
DEFB135,0.0
DEFB136,0.0
DEFB132,0.0
IREB2,0.0
ISCU,0.0
IL36RN,0.0
ATP13A1,0.0
FNTA,0.00014984382
FNTB,2.9583067e-05
EIF5AL1,0.0
BOLL,0.0
UMODL1,0.0
KLHL22,0.0
ADAMTS20,0.0
NKX6-2,0.0
NKX6-3,0.0
NKX6-1,0.0
KCTD13,0.0
KCTD12,0.0
CRCP,0.0
KCTD10,0.0
KCTD17,0.0
KCTD16,0.0
KRTAP10-9,0.0
KRTAP10-8,0.0
KRTAP10-7,0.0
KCTD19,0.0
KCTD18,0.0
KRTAP10-3,0.0
KRTAP10-2,0.0
KRTAP10-1,0.0
ZKSCAN1,0.0
ZKSCAN3,0.0
ZKSCAN2,0.0
ZKSCAN5,0.0
ZKSCAN4,0.0
ZKSCAN7,0.0
ZKSCAN8,0.0
IGFN1,0.0
ATP13A3,0.0
UFL1,0.0
GLIS2,0.0
GLIS3,0.0
GLIS1,0.0
H6PD,-0.0016130296
SLC25A35,0.0
SLC25A34,0.0
SLC25A37,0.0
SLC25A36,0.0
SLC25A31,0.013637876
DCP1B,0.0
DCP1A,0.0
GPBAR1,0.0
SLC25A39,0.0
SLC25A38,0.0
TMEM106C,0.0
GIPC3,0.0
TUBA1C,-1.2628709e-05
DENND6B,0.0
TUBA1A,0.00014717899
TMEM106A,0.0
VIP,-0.0029154678
IGSF10,0.0
IGSF11,0.0
TMEM182,0.0
TMEM181,0.0
TMEM187,0.0
BCR,0.054955292
IL10RB,1.5806167e-05
GNG2,0.0021663392
TMEM189,0.0
FAM102B,0.0
FAM102A,0.0
CNTD1,0.0
PGBD4,0.0
RIMKLA,0.0
HCAR2,5.864057e-05
HCAR1,-1.629263e-05
PGBD5,0.0
PGBD2,0.0
SCGB1A1,0.0
OR7C2,-9.351324e-05
USP12,0.0
TAF5,0.0
TAF4,0.00423756
TAF3,0.0
TAF2,0.0
TAF1,0.0
G6PD,-0.0061490005
G6PC,0.0
ALDH6A1,-0.00074043206
TAF9,0.0
TAF8,0.0
TSPAN32,0.0
TSPAN33,0.0
TSPAN31,0.0
GNG8,-0.0016721209
POMT1,-3.2973214e-05
POMT2,-1.7051396e-05
AIF1,0.0
DSCAML1,0.0
C7orf57,0.0
AGPS,6.826421e-05
ALAD,-0.00011157181
LY6G6D,0.0
FOSB,-0.00016620445
NR2E3,0.0
STOM,0.0
CCNG2,-9.557711e-05
ALG9,0.00022680683
LY6G6F,0.0
LRRCC1,0.0
NPLOC4,8.529704e-05
TMEM86A,0.0
TMEM86B,-6.520481e-05
LGALS13,0.0
LGALS12,0.0
SMIM1,0.0
SSBP2,0.0
SMIM7,0.0
LGALS16,0.0
SMIM5,0.0
SMIM4,0.0
SMIM8,0.0
C9,-0.006534734
BCL10,-1.9619614e-05
AP2M1,0.00036772227
UGT3A2,0.0
PSMA1,-0.0038975459
ANKRD65,0.0
PDCD6,0.0
KRTAP19-6,0.0
PDCD4,-4.7713183e-05
PDCD5,0.0
TCF20,0.0
TCF21,0.0
PDCD1,-0.002976405
UGT3A1,0.0
PSMA4,0.0074772313
FUZ,0.0
HDLBP,0.0
PBLD,0.0
OR6C3,-0.00020209183
DSG2,-0.00034822297
ERP44,0.0
SERPINF1,-4.5771405e-05
OR6C6,-0.00042241035
ARFGEF2,0.0011363664
SERPINF2,9.858728e-06
GCAT,0.0
GHSR,0.0046527656
VSIG1,0.0
C7orf50,0.0
PSMA8,-0.014610046
PIK3C2A,-8.076288e-05
OCM2,0.0
VPS26A,-1.9995658e-05
VPS26B,-1.4598508e-05
ATAT1,0.0
RLIM,0.0
PGPEP1,0.0
SMU1,0.0
C6,-0.002269307
SREBF2,0.0
OR13G1,-0.00293034
SREBF1,0.0039168573
OXCT1,0.00021802186
C5,0.002212418
OXCT2,-0.0005474543
SLC48A1,0.0
RHCE,0.0
SMARCE1,-0.0015229624
CIC,-0.00014981895
TSSK6,0.0
TXNDC16,0.0
RAB39B,-0.00045662248
RAB39A,0.0
ZNF324,-3.381504e-05
SSRP1,0.0
TXNDC11,0.0
AZIN2,0.00062701094
RPS19,1.4906138e-05
TSSK4,0.0
IL12A,-0.0029949953
IRAK1BP1,0.0
OR51L1,1.5761696e-05
SPINK8,0.0
CIT,0.0
TSSK2,0.0
AJUBA,0.0
COX6B2,3.6946116e-05
FH,-0.1048824
TSSK3,0.0
MIS18BP1,0.0
TAF6L,0.0
SNUPN,0.0
DAO,0.00050783076
TATDN1,0.0
ST8SIA2,0.0
FIGLA,0.0
THPO,0.0
LRP1B,0.0
DAP,0.0
ALDH1A2,1.5996524e-05
ARL4A,0.0
MTA1,0.0
MTA2,0.0
MTA3,0.0
LRP10,0.0
LRP11,0.0
LRP12,0.0
CUBN,0.000593303
GAPDHS,0.00096244115
KRTAP19-2,0.0
GPC1,-9.5661835e-06
GPC2,0.0
GPC3,2.0352098e-05
GPC4,-0.0014169991
GPC5,0.0
GPC6,0.0
MPHOSPH10,0.0
TBCD,0.0
MTAP,1.2204484e-05
BICD2,0.0
BICD1,0.0
BBS9,0.0
SEC22B,-0.0027108048
SEC22A,0.0
BBS1,0.0
BBS2,0.0
BBS5,0.0
BBS4,0.0
BBS7,0.0
ANKDD1A,0.0
GUCD1,0.0
C2orf49,0.0
ESM1,0.0
C2orf42,0.0
OR52B2,3.2490596e-05
NYX,0.0
CCNE1,-0.00477642
OR52B6,-0.00013311865
OR52B4,-0.00013873789
NIPA2,0.0
NIPA1,0.0
CELA2A,2.130149e-05
AGA,1.1397373e-07
CELA2B,0.00091514166
KHDC3L,0.0
PDCD10,0.0
AGT,-0.19950576
SLC50A1,0.0
RAB11A,-1.7560804e-05
CBLC,2.4810395e-05
CRKL,-0.0006813314
GPR180,0.0
SLC28A3,0.0
GPR182,0.0
GPR183,0.0
PIK3CD,-0.3433435
PIK3CG,0.0012299849
ZSWIM4,0.0
ZSWIM5,0.0
ZSWIM6,0.0
ZSWIM1,0.0
ZSWIM2,0.0
ZSWIM3,0.0
TMEM56,0.0
TMEM54,0.0
SCLY,-0.0003200352
ZSWIM8,0.0
TMEM53,0.0
TMEM51,0.0
KCNJ3,0.029434092
DIMT1,0.0
IQCB1,0.0
GSC2,0.0
PLEKHA6,0.0
FUT2,0.0005498262
POLR3GL,-4.5268545e-05
SCG2,0.0
TDO2,-4.4157823e-05
PIK3C3,0.0007818965
AKIRIN2,0.0
PRRG4,0.0
ZNF676,-0.00013802545
ZNF675,-3.657754e-06
ZNF674,2.8445197e-06
ORM1,0.0
ORM2,0.0
PRRG3,0.0
PARP16,0.0
MAX,6.508184e-05
PARP14,0.0
PARP15,0.0
PARP12,0.0
ERI3,0.0
PARP10,0.0
PARP11,0.0
JPH1,0.0
MAG,0.0
MAF,4.5665896e-05
ACLY,-5.9321985e-07
MAK,0.0
MAL,0.0
NXF2B,5.7128265e-05
EIF2AK2,-0.008878052
EVL,-2.5391882e-05
OR1B1,-0.0006460801
ALDH3A2,-0.005669266
GRM1,0.00044179865
ALDH3A1,-0.0043000355
MGST2,0.008886157
EDC3,0.0
MGST1,0.030436508
EDC4,0.0
ATXN3L,-0.0004042032
SEMA4C,-3.9804613e-06
CSDE1,0.0
ZNF454,-0.0002564313
BACH2,0.0
BACH1,0.0
GMDS,-0.0034082797
LSR,0.0
WSB1,0.0
WSB2,0.0
C9orf135,0.0
KCNIP4,0.0
KCNIP3,0.0
KCNIP2,0.0
KCNIP1,0.0
AGPAT2,-0.009290017
PRSS55,0.0
PRSS54,0.0
PRSS57,0.0
PRSS56,0.0
PRSS50,0.0
PRSS53,0.0
HAND1,0.0
MPV17,0.0
PRSS58,0.0
LIN28A,0.0
FAM136A,0.0
MOGAT2,-0.0007943844
MOGAT3,-0.0121742785
MOGAT1,0.00041809806
ANAPC1,2.9539791e-05
HMCN2,0.0
HMCN1,0.0
ANAPC2,-8.382999e-05
ANAPC5,7.6016906e-05
ANAPC4,4.692369e-05
ANAPC7,8.7675704e-05
RPS6KA1,-0.0067155226
RPS6KA2,0.0002854477
RPS6KA3,0.040255673
RPS6KA4,1.952301e-05
RPS6KA5,0.025510632
RPS6KA6,-1.3670818e-06
SMYD5,0.0
PISD,0.00025092802
PSMD14,-3.5706307e-05
PSMD11,1.28185375e-05
PSMD10,0.0
PSMD13,-6.1569444e-05
PSMD12,-0.0005220189
BOD1,0.0
ACOXL,0.0
FTCD,0.00012470123
UTP23,0.0
UTP20,0.0
TRDMT1,0.0
MINPP1,-0.00026487373
LEUTX,0.0
NKD1,-5.918621e-05
METTL2B,0.0
GANAB,0.0013190751
SMYD2,-0.12060401
SMYD3,1.5496254e-05
VAPB,-0.026223414
VAPA,9.493266e-05
NPHP3,0.0
NPHP1,0.0
CEMIP,0.0
NPHP4,0.0
CTH,5.9290296e-06
MAP3K4,0.00079277536
EXOSC10,0.0
ARF3,9.162963e-06
KRT15,5.562708e-06
ARF1,0.0029415165
ARF6,0.00095253
ARF5,7.202413e-05
ARF4,-3.1449585e-05
ARFGEF3,0.0
EFCAB6,0.0
SCAND1,0.0
CYBRD1,-0.00023975993
MOBP,0.0
GPR34,0.0
PRADC1,0.0
MYLK4,0.0031691708
MEDAG,0.0
MYLK2,-0.00086260965
MYLK3,-0.0018439555
RGPD3,0.0
PITRM1,0.0
RGPD1,0.0
RGPD6,0.0
RGPD4,0.0
TRMT44,0.0
MOB2,0.0
IRF7,0.0034757406
OR10S1,-9.140272e-05
MOB4,0.0
SCRT2,0.0
RAB11FIP3,1.750886e-05
LRRC27,0.0
RAB11FIP1,2.388731e-05
SCN4B,-3.5684483e-05
RAB11FIP5,2.417852e-06
RAB11FIP4,0.00050060387
BPIFA2,0.0
BPIFA3,0.0
BPIFA1,0.0
PCBD1,-0.0001330323
SLCO1B3,0.00810143
METTL23,0.0
METTL22,0.0
SPP1,8.413938e-05
METTL25,0.0
SPP2,0.0
RAB7A,1.6128908e-05
KIAA1522,0.0
MYL6B,-0.0033153226
FASTK,0.0
NFIX,0.0
NRN1L,0.0
SLITRK6,0.0
IFIH1,3.1857185e-06
SLCO1B7,0.0
ACTR10,1.9944873e-05
HMGB3,0.0
EEF1A1,0.00023713964
HMGB1,0.001059542
CHP1,0.0
SLITRK4,0.0
DNM3,-0.035213046
FYCO1,1.4870363e-05
SPNS1,0.0
RAB2A,0.018859793
RAB2B,0.0
SLFN12L,0.0
ARL15,0.0
ARL14,0.0
ARL16,0.0
FRRS1,0.0
GCHFR,0.0
SCP2D1,0.0
WDR45B,0.0
PIEZO2,0.0
AASS,0.0073897797
SLITRK1,0.0
FOXL2NB,0.0
KIF4A,0.0
TMEM159,0.0
CLIP3,0.0
ACTL7B,0.0
ACTL7A,0.0
ETNK2,0.00033882167
ETNK1,-0.008926735
CLIP4,0.0
MNDA,0.0
ERMARD,0.0
DHRS7B,0.0
CDC37L1,0.0
CD48,-4.46071e-05
CATSPER1,0.0
MND1,0.0
CD44,-0.00015184471
CD47,1.6923293e-06
CA14,0.00025358668
CA13,0.01037149
CA12,0.016177747
CA11,0.0
DMTN,0.0
FPGT,0.006736317
FGFR1OP,0.0
VMA21,0.0
CLK1,-1.1689668e-05
TPSAB1,-0.0012055326
RAB20,0.0
CALY,-1.8954859e-07
ZNF44,-2.898982e-07
RAB23,0.0
RAB24,0.0
RAB25,0.0
RAB26,0.0
PIK3C2B,-0.00024226906
GLRA3,-0.0007931222
GLRA2,-0.00089020684
GLRA1,-0.0023342841
DZIP1L,0.0
CALU,0.0
WDR78,0.0
RPS29,-0.0005863667
FAR1,0.0
ACTR1B,5.1962397e-05
ACTR1A,-1.76937e-05
FAR2,0.0
WDR70,0.0
WDR73,0.0
CHPF,-1.5601798e-05
WDR75,0.0
WDR74,0.0
WDR77,0.0
WDR76,0.0
FKBP7,0.0
CD74,3.6609365e-06
DHX29,0.0
TRHDE,0.0
AGMO,0.0
NTAN1,0.0
PPP2R3A,-0.004552622
NQO2,0.0
RIBC2,0.0
RIBC1,0.0
NQO1,-0.0020087527
SFMBT1,0.0
CDX4,0.0
MAP3K5,-0.00010413138
PRPF3,0.0
PRPF4,0.0
PRPF6,0.0
CD72,-7.653897e-05
PPP1R3G,0.0
CD177,0.0
CNDP1,-0.017683377
PCF11,0.0
CLEC1A,0.0
CLEC1B,-2.955209e-06
NID1,0.0
C5orf46,0.0
C5orf47,0.0
PIP4K2A,-0.005185526
ZFP62,0.0
PIP4K2C,0.00077604054
ZPBP2,0.0
HMGA1,0.0
IL31RA,0.0
NPL,-0.121021174
ARL14EP,0.0
RFFL,0.0
LEFTY2,0.0
GNPDA2,-0.0009724734
LEFTY1,0.0
ARRDC4,0.0
ARRDC5,0.0
MYO3A,0.0
KCNU1,0.041969907
ARRDC1,0.0
ARRDC2,0.0
ARRDC3,0.0
FKBP2,0.0
FAM120AOS,0.0
RAB27A,0.0
RAB27B,0.0002096747
KIAA0930,0.0
KIF15,0.0
CSAD,0.00060248136
RABGAP1L,0.0
ELK3,0.0
CDON,2.6407392e-06
ELK1,0.0016797455
GPHB5,-0.000625117
ELK4,9.536185e-05
PAK4,0.0016571345
PAK6,0.00027849528
LRIG3,0.0
STRADA,0.00020222283
STRADB,0.0021791281
PAK3,0.0031716295
FAM122A,0.0
FAM122B,0.0
FAM122C,0.0
KIF12,0.0
NSDHL,-0.01502131
KCNG1,0.0
KCNG2,0.0
KCNG3,0.0
KCNG4,0.0
NUBPL,0.0
KRT19,0.00027103405
PANX1,-0.00018205996
OR4C15,-8.362453e-06
OR4C16,-9.07337e-06
OR4C11,-0.0002827046
CEP97,0.0
OR4C13,-0.00032569675
CEP95,0.0
DEFB114,0.0
DEFB112,0.0
CYP2D6,-0.00056220056
SUB1,0.0
ATXN7L3,0.0
PIGG,0.0006123052
MFSD2A,0.0
MFSD2B,0.0
CBX2,0.0
LCN15,0.0
DMBT1,-0.00033042507
AXDND1,0.0
PRKG1,0.007926782
LCN10,0.0
LCN12,0.0
TRAF3IP3,0.0
C10orf55,0.0
TRAF3IP1,0.0
IARS2,-0.027102223
C10orf53,0.0
CEP72,0.0
ARID2,0.00075433735
SPRR4,0.0
SPRR3,0.0
PMEPA1,0.0
OR8D4,-0.00025091777
PTGDR2,0.0
OR8D1,-0.00015253182
OR8D2,-0.00015721766
ZNF777,-3.3512874e-06
ARGLU1,0.0
FASTKD2,0.0
EZH2,0.0031745678
ZNF774,0.0
ZBTB16,-0.0060349717
CASR,0.00749696
ZNF775,0.0
CALML3,-0.053492073
PAIP2B,0.0
NLRP2,0.0
GLYCTK,0.0014147441
DHX40,0.0
CALML5,-0.16128956
CALML4,0.007585932
TRIM9,0.0
PFN1,-9.218545e-05
PFN2,0.001912001
PFN3,0.1218153
PFN4,0.0016231088
TMEM216,0.0
TMEM215,0.0
TMEM214,0.0
COX10,0.0011772403
COX11,0.004457578
TMEM219,0.0
TRIM2,0.0
TRIM5,-2.6168857e-06
TRIM4,0.0
TRIM7,0.0
COX17,0.00018492746
PDGFRB,0.00017124109
PDGFRA,0.018074231
RGS19,0.0
ANKRD13B,0.0
PIGV,0.00045217594
ANKRD13A,0.0
AIDA,0.0
UGT2A3,0.034456503
UGT2A1,0.11351214
PDGFRL,0.0
TMSB10,0.0
PPA2,-2.0585348e-05
PPA1,0.00014135646
MCTP1,0.0
MCTP2,0.0
RAB19,0.0
BET1,0.0
NUP62,-1.2578426e-05
PPP2R2A,0.013643019
CILP2,0.0
OR2Y1,-1.4583625e-05
ALCAM,0.0
IFNA13,-0.051694047
TPM4,0.0043736235
TPM3,6.800966e-05
TPM2,0.00014852677
TPM1,-1.2990733e-05
PGA5,-3.474474e-05
FBXW8,0.0
FBXW9,0.0
C22orf39,0.0
CCPG1,0.0
SIPA1,0.00035474147
FOXB1,0.0
FBXW2,0.0
RMND1,0.0
FBXW4,0.0
FBXW5,0.0
FBXW7,0.0
CDCP1,0.0
TGFBR2,0.0012472235
TGFBR1,-0.0010495492
CDCP2,0.0
SH3RF2,0.0
SH3RF3,0.0
SH3RF1,0.0
SMNDC1,0.0
TPMT,0.004270235
SSX2IP,0.0
YKT6,0.0
GEMIN5,0.0
ANKLE2,0.0
PCIF1,0.0
RAB10,0.0040709553
PDS5B,0.0
TJP2,-0.0007284293
TJP3,4.921554e-06
TJP1,0.0006250009
LYST,0.0
PPP1CA,-0.0090079615
OR7A5,-0.00049232144
CLASRP,0.0
SRRM1,0.0
PPAT,0.013202219
BABAM1,0.0
GKAP1,0.0
SH3PXD2B,0.0
TUB,0.0
SH3PXD2A,0.0
SRRM3,0.0
LYSMD3,0.0
SRRM2,0.0
LYSMD2,0.0
DCXR,0.00055581564
CHPF2,3.928699e-05
ACVR2B,-0.00021967624
AGRP,0.0005508589
SRRM4,0.0
NFYC,-1.2481106e-05
NFYB,-7.810613e-06
NFYA,3.967335e-05
SELENBP1,3.3537387e-06
RABL6,0.0
SMARCA1,0.0
SMARCA2,-0.0015433661
CCNI2,0.0
OR2W1,-0.00026980042
POMZP3,0.0
PPP1R17,2.9565048e-05
SYCN,0.0
PACRGL,0.0
OLAH,1.200451e-08
LYSMD4,0.0
FYN,-0.0005470226
GOLGA6L1,0.0
ASCL2,0.0
TOR1A,0.0
TOR1B,0.0
OST4,0.0
CCT6A,0.0
PAF1,0.0
CCT6B,0.0
OSTN,0.0
XAGE1A,0.0
GPHA2,-0.0005055919
RUFY1,0.000118792916
RUFY3,0.0
RUFY2,8.118156e-05
FCGR2B,-0.00021354682
RUFY4,0.0
FCGR2A,-0.07530878
NLE1,0.0
RPL7A,-9.497955e-06
SKIL,0.0
CYTH1,0.0003041145
GCGR,0.015390763
CYTH3,-0.0074503184
CYTH2,1.6466312e-05
CYTH4,-0.0002462888
MYBPH,0.0
DPH1,0.0
DPH2,0.0
DPH3,0.0
MYH7B,0.0
DPH5,0.0
DPH6,0.0
DPH7,0.0
CALCR,-0.0002849549
PSAPL1,0.00018663493
AGR2,0.0
AGR3,0.0
RNF34,0.0
CANT1,0.011628626
CALCA,-0.0062825996
CALCB,-0.030998468
OR13A1,7.4378477e-06
TM2D1,0.0
CKM,-0.0020801295
PECR,0.0
SLFN12,0.0
MST1,0.000108312975
MUC5AC,0.0
PAH,0.00034272822
OR51B4,-0.00013330973
OR51B6,3.548908e-05
PAM,0.0
OR51B2,-7.943824e-06
DCN,0.0013567632
GPAM,-0.0026134402
DCK,0.023144536
RRBP1,0.00033061477
ACSM1,-2.6636323e-07
DCD,0.0
THRB,-0.0006235124
DCC,0.0012772315
NDC1,0.0002863694
THRA,0.0015726944
TAF4B,0.00035373447
PERP,0.0
CUL9,0.0
DCX,0.0
EIF4ENIF1,0.0
CUL5,1.3878489e-05
DCT,-0.00018471395
CUL7,0.0
CUL1,-1.1473828e-05
CUL2,0.031182665
CUL3,9.4630633e-07
TRIM28,0.0
TRIM29,0.0
PNKP,0.0
CDH20,0.0
TRIM25,0.0001405757
CDH22,0.0
CDH23,0.0
CREB3,0.009394553
TRIM21,0.00037331646
CREB1,0.00019855589
TRIM23,0.0
FLRT1,0.0
PER2,-3.06049e-05
FLRT3,0.0
PNKD,0.0
SRP9,0.0
GNPAT,-0.03337056
GDF15,0.0
KIF1A,0.0
KAT8,0.0
RHOT1,0.0
OGFRL1,0.0
COMMD9,0.0
OR5AR1,-0.00013719039
KAT5,-3.328454e-05
ARCN1,0.0
KAT7,0.0
F2R,-0.001892067
NKAP,0.0
TEX261,0.0
GDF11,0.0
PPDPF,0.0
QRFP,-0.00015932583
NDUFB9,0.05825663
TECTA,0.0
RNF31,0.0005312906
PNRC1,0.0
PNRC2,0.0
GBA,0.0
DNAJC27,0.0
GNAO1,0.0025951255
MROH2B,0.0
SP140,0.0
NTSR2,0.00038523218
GAPDH,0.026593257
DNAJC21,0.0
NTSR1,0.00070931937
DTD1,0.0
DTD2,0.0
ZNF223,-2.3358316e-05
ARHGAP8,0.0
ARHGAP9,0.0
ARHGAP4,0.0
ARHGAP5,-1.6930451e-05
ARHGAP6,0.0
ICOSLG,-3.1254203e-05
ARHGAP1,0.0
AEN,0.0
SETD1A,0.017049924
HMOX1,0.007258702
RAB37,0.0
PRLR,-0.0054363552
ZNF227,1.0118122e-05
SLC12A8,0.0
ZFP36,-0.004231631
TMEM79,0.0
PRLH,-0.002772024
OR4D11,-4.3477437e-05
PPP6C,0.0
ZYX,-0.00087443175
ZNF229,-1.6500531e-05
TMEM70,0.0
TMEM71,0.0
TMEM72,0.0
TMEM74,0.0
KCNQ4,-0.0033367565
PLVAP,0.0
CYP4Z1,0.0
CDK5R1,0.0040376326
SPI1,0.011572792
SLC39A13,6.692057e-05
KCNQ2,0.005083035
HSPA4L,-8.0349655e-06
KCNQ3,0.014860125
RPUSD4,0.0
MRPL4,0.0
MRPL2,0.0
RPUSD1,0.0
PRAC1,0.0
RPUSD3,0.0
ZFAT,0.0
MRPL9,0.0
ZNF611,-3.4482662e-05
ZNF610,3.928855e-05
ZNF613,-4.53641e-05
ZNF615,8.40317e-06
ZNF614,8.693369e-06
ZNF616,-5.457331e-06
MOS,0.0058244993
ZNF618,0.0
SLC3A1,0.0072174985
MOK,0.0
HOXC12,0.0
EIF4EBP1,-0.043702036
EIF4EBP3,0.0
EIF4EBP2,-0.00019333632
MS4A10,0.0
MS4A12,0.0
MS4A13,0.0
MS4A14,0.0
MS4A15,0.0
BAG2,-0.008738794
BAG3,0.0
BAG1,2.52277e-05
BAG6,0.0
OR1L8,-0.00013758824
BAG4,0.0
YBEY,0.0
SH2D1B,-8.172129e-05
OR1L4,-0.00022289874
OR1L6,0.00013209392
OR1L1,0.0004768067
RTKN,0.0
OR1L3,0.00030013715
MSRB2,0.0
LRRC37A2,0.0
LRRC37A3,0.0
LDB3,0.0
TMPPE,0.0
CEP126,0.0
CD79B,-0.00044656522
MEOX1,0.0
MEOX2,0.0
CD79A,0.00018585296
CSDC2,0.0
ARHGAP23,0.0
DUSP28,0.0
ATXN1L,-4.3275162e-05
ARHGAP22,0.0
ZNF385C,0.0
GMFG,0.0
ZNF385A,0.0
GMFB,0.0
CBLN3,0.0
SLC39A5,-0.000791927
CLVS1,0.0
CYB561A3,0.0
SLC39A6,0.0012138252
ARC,0.0036143807
BNIP3,0.0003518458
PDHA2,-0.022609241
PDHA1,-0.024839986
MED9,0.0
ARHGAP25,0.0
ARHGAP24,0.0
ERCC6,0.0
MZF1,0.0
ATXN10,-1.4316123e-05
FSCN3,0.0
FSCN2,0.0
FSCN1,0.0
GZMA,-0.00026323603
TCAP,0.0
CD244,4.8690334e-05
MYL12B,0.0029868248
MYL12A,3.603643e-05
G2E3,0.0
CKMT2,7.557902e-05
RPS6KC1,0.0
KRTAP22-1,0.0
KRTAP22-2,0.0
CD247,-0.0024023459
RFPL4B,0.0
RILPL1,0.0
RILPL2,0.0
RB1CC1,0.02820042
NLRP10,0.0
IDO2,0.009427845
LEAP2,0.0
TMPO,0.0
IDO1,-0.030158145
CAMK1D,-0.009277155
CAMK1G,-0.061432917
ZBTB25,0.0
LDHAL6B,-0.025517197
ECM2,0.0
ECM1,0.0
LDHAL6A,-0.03531003
SMCR8,-0.0004846657
HHAT,-0.0003651584
OR52D1,2.8922246e-05
DDIT4,0.00024569925
LYPD6,0.00024074425
SEL1L2,0.00032125504
LYPD4,0.0
LYPD5,0.0
LYPD2,0.0
LYPD3,0.0
LYPD1,0.0
CATSPER4,0.0
CALCOCO1,0.0
CALCOCO2,-0.010588886
AMHR2,0.0
NAP1L4,0.0
NAP1L5,0.0
CATSPER2,0.0
CATSPER3,0.0
RGS4,0.0
RGS5,0.0
RGS6,0.0
ANKRD30B,0.0
LRRC8C,0.0
RGS1,0.0
RGS2,-0.030217469
RGS3,-0.0037892393
RGS8,0.0
RGS9,-1.0755543e-05
APMAP,0.0
ASPDH,-2.4223642e-05
PEAK1,0.0
DARS2,-0.04731885
PTH,-0.0052225585
IL1RAP,0.00223861
CATSPERD,0.0
SERTAD4,0.0
KIAA1143,0.0
CATSPERB,0.0
ARAP2,-5.2275198e-05
GHRL,-0.0061426805
SURF1,0.0
FSD1L,0.0
EMC7,0.0
XIAP,-0.0019739638
RDH16,8.275057e-06
RD3,0.0
RDH10,0.00048163996
RDH11,-0.0001432825
RDH12,-1.8053603e-05
RDH13,-5.53323e-05
EMC4,0.0
DEDD2,0.0
FAM178B,0.0
DOLK,-7.823686e-05
EPN2,3.4149296e-05
MGARP,0.0
MYH11,0.0008691815
UBR3,0.0
WDR5B,-8.275793e-05
CDK2AP2,0.0
